order_id,user_id,res_id,timestamp,total_amount,item_ids
ord_1278,user_351,res_5,2026-01-12 23:15:00,410,item_232|item_237|item_252
ord_1279,user_329,res_3,2026-01-04 03:10:00,488,item_108|item_107
ord_1280,user_139,res_4,2025-09-19 21:03:00,745,item_189|item_175
ord_1281,user_21,res_12,2025-10-14 18:35:00,311,item_609|item_564|item_575
ord_1282,user_74,res_11,2025-11-10 08:25:00,63,item_543
ord_1283,user_334,res_12,2026-01-04 10:47:00,91,item_580
ord_1284,user_15,res_3,2025-08-01 18:15:00,458,item_136|item_107
ord_1285,user_244,res_2,2025-08-28 11:00:00,570,item_65|item_60|item_104
ord_1286,user_160,res_2,2025-08-08 23:33:00,346,item_87|item_67
ord_1287,user_486,res_4,2025-10-05 03:23:00,293,item_172|item_165|item_191|item_202
ord_1288,user_203,res_6,2025-11-01 04:19:00,506,item_282|item_274|item_263
ord_1289,user_405,res_3,2025-10-29 09:40:00,72,item_144
ord_1290,user_246,res_7,2025-11-01 00:14:00,230,item_340|item_323
ord_1291,user_393,res_4,2025-12-12 21:49:00,389,item_166|item_198|item_178|item_159
ord_1292,user_340,res_14,2025-09-29 02:49:00,71,item_693
ord_1293,user_255,res_5,2026-01-26 09:38:00,336,item_220|item_244|item_251
ord_1294,user_484,res_2,2025-09-14 21:15:00,313,item_97|item_95
ord_1295,user_198,res_6,2026-01-16 10:31:00,239,item_285|item_271
ord_1296,user_334,res_2,2025-12-19 13:56:00,1004,item_53
ord_1297,user_316,res_15,2025-09-13 06:22:00,160,item_751
ord_1298,user_56,res_10,2025-12-31 22:08:00,380,item_484|item_480
ord_1299,user_131,res_13,2025-09-07 22:14:00,268,item_632|item_638
ord_1300,user_274,res_10,2025-08-28 01:26:00,475,item_484|item_487|item_461
ord_1301,user_29,res_15,2026-01-16 17:00:00,504,item_766|item_746|item_757
ord_1302,user_180,res_8,2025-10-22 09:38:00,278,item_405|item_359
ord_1303,user_227,res_15,2026-01-14 11:42:00,503,item_761|item_729|item_724|item_738
ord_1304,user_82,res_5,2025-11-25 18:30:00,833,item_256|item_251
ord_1305,user_123,res_14,2025-12-11 15:54:00,328,item_691|item_712|item_695|item_693
ord_1306,user_306,res_7,2025-11-16 11:04:00,625,item_328|item_331|item_342|item_329|item_347
ord_1307,user_77,res_7,2026-01-28 21:16:00,553,item_328|item_315|item_348|item_313
ord_1308,user_368,res_13,2025-11-27 11:41:00,504,item_647|item_657
ord_1309,user_486,res_7,2025-09-09 00:33:00,470,item_313|item_340|item_322
ord_1310,user_182,res_12,2025-09-23 16:54:00,400,item_578|item_597|item_610
ord_1311,user_102,res_14,2025-10-01 01:01:00,395,item_688|item_700|item_702
ord_1312,user_11,res_2,2026-01-19 04:01:00,434,item_69|item_88|item_66|item_90
ord_1313,user_490,res_11,2025-12-19 02:24:00,505,item_549|item_516|item_505|item_547
ord_1314,user_168,res_5,2026-01-08 12:27:00,919,item_236
ord_1315,user_340,res_8,2026-01-20 11:57:00,367,item_351|item_405
ord_1316,user_469,res_6,2025-12-24 17:13:00,410,item_260|item_273|item_283
ord_1317,user_366,res_6,2025-09-21 06:44:00,221,item_271|item_284
ord_1318,user_199,res_1,2025-08-26 14:50:00,646,item_44|item_13|item_39|item_15
ord_1319,user_233,res_12,2026-01-26 09:38:00,145,item_581|item_555
ord_1320,user_295,res_13,2025-11-15 02:39:00,93,item_650
ord_1321,user_211,res_2,2026-01-11 11:18:00,432,item_47|item_72|item_50|item_90
ord_1322,user_484,res_4,2025-12-15 19:07:00,205,item_171|item_191
ord_1323,user_43,res_6,2025-12-15 00:45:00,414,item_287|item_279
ord_1324,user_375,res_4,2025-11-15 04:58:00,302,item_181|item_207|item_191
ord_1325,user_372,res_15,2025-08-06 14:21:00,508,item_755|item_753|item_765
ord_1326,user_470,res_13,2025-08-29 20:18:00,290,item_660
ord_1327,user_34,res_8,2025-09-20 18:25:00,329,item_383|item_370|item_396
ord_1328,user_146,res_7,2025-11-19 03:53:00,755,item_338|item_336
ord_1329,user_494,res_4,2025-11-28 03:00:00,273,item_208|item_164
ord_1330,user_320,res_6,2025-11-21 20:41:00,427,item_261|item_278
ord_1331,user_339,res_4,2025-08-10 11:13:00,279,item_170
ord_1333,user_34,res_13,2025-08-31 23:44:00,537,item_655|item_653|item_648
ord_1334,user_248,res_3,2025-12-27 23:25:00,286,item_115|item_122
ord_1335,user_121,res_8,2025-08-27 21:27:00,1327,item_360|item_352|item_394
ord_1336,user_47,res_10,2025-09-23 23:45:00,383,item_465|item_461
ord_1337,user_244,res_12,2026-01-12 13:52:00,444,item_573|item_589
ord_1338,user_131,res_12,2025-08-01 08:22:00,217,item_581|item_556
ord_1339,user_231,res_2,2025-10-28 21:51:00,922,item_80|item_73|item_70
ord_1340,user_180,res_11,2025-11-07 17:34:00,1017,item_548|item_519
ord_1341,user_483,res_10,2025-11-03 04:48:00,214,item_462
ord_1342,user_25,res_15,2025-12-16 00:19:00,126,item_740
ord_1343,user_43,res_1,2025-09-02 07:01:00,267,item_2|item_28
ord_1344,user_49,res_15,2025-11-16 05:29:00,532,item_727|item_739|item_724|item_737|item_732
ord_1345,user_493,res_5,2025-10-01 14:34:00,323,item_245|item_223|item_250
ord_1346,user_229,res_14,2025-09-19 04:51:00,427,item_704|item_702|item_693|item_707
ord_1347,user_475,res_5,2025-08-16 09:38:00,457,item_252|item_235|item_220
ord_1348,user_365,res_9,2025-12-30 18:28:00,189,item_406|item_417|item_447
ord_1349,user_60,res_6,2025-12-03 19:28:00,625,item_265|item_273|item_284|item_287
ord_1350,user_143,res_12,2025-08-07 22:51:00,460,item_614|item_575|item_580
ord_1351,user_127,res_1,2025-12-01 06:24:00,156,item_15|item_28
ord_1352,user_258,res_15,2025-09-13 01:08:00,428,item_737|item_764|item_765
ord_1354,user_28,res_11,2025-12-24 07:14:00,143,item_518
ord_1355,user_27,res_14,2025-08-03 13:01:00,456,item_698|item_712|item_686|item_695
ord_1356,user_198,res_8,2025-11-08 09:49:00,133,item_401
ord_1357,user_181,res_13,2025-08-07 05:00:00,290,item_660
ord_1359,user_291,res_9,2025-08-02 18:26:00,371,item_443|item_407
ord_1360,user_266,res_11,2025-10-31 05:31:00,367,item_538|item_529|item_540
ord_1361,user_242,res_15,2025-09-11 14:29:00,547,item_760|item_729|item_732|item_763
ord_1362,user_282,res_4,2025-12-22 21:05:00,602,item_187|item_207|item_161|item_173|item_192
ord_1363,user_205,res_3,2025-12-05 17:49:00,536,item_145|item_110|item_144
ord_1364,user_445,res_6,2025-08-18 23:48:00,410,item_286|item_280
ord_1365,user_140,res_2,2025-12-22 16:30:00,157,item_71|item_70
ord_1366,user_166,res_6,2025-10-31 20:04:00,333,item_290|item_278
ord_1367,user_372,res_9,2026-01-17 11:36:00,742,item_411|item_413|item_429
ord_1368,user_428,res_13,2026-01-10 23:29:00,523,item_653|item_678|item_623
ord_1369,user_364,res_1,2025-09-28 01:45:00,544,item_31|item_26|item_42
ord_1370,user_161,res_13,2025-12-11 22:12:00,326,item_639|item_653|item_620
ord_1371,user_433,res_13,2025-12-23 20:03:00,362,item_641|item_670
ord_1372,user_400,res_10,2025-11-13 15:20:00,460,item_490|item_500|item_494|item_481
ord_1373,user_171,res_4,2025-10-31 20:22:00,283,item_187|item_164
ord_1374,user_229,res_5,2025-10-17 14:43:00,213,item_243|item_242|item_238
ord_1375,user_300,res_7,2026-01-19 11:31:00,297,item_328|item_317
ord_1376,user_157,res_3,2025-12-18 16:17:00,222,item_111
ord_1377,user_277,res_9,2025-12-07 01:46:00,162,item_428|item_413
ord_1378,user_235,res_8,2025-12-20 17:25:00,254,item_356
ord_1379,user_455,res_12,2025-08-09 19:36:00,339,item_585|item_581
ord_1380,user_398,res_10,2025-12-26 20:11:00,570,item_480|item_467|item_463|item_484
ord_1382,user_54,res_2,2025-12-27 02:43:00,316,item_50|item_90
ord_1383,user_414,res_10,2025-10-11 15:40:00,327,item_501|item_499
ord_1384,user_127,res_2,2025-10-10 08:02:00,401,item_83|item_99|item_62
ord_1385,user_225,res_3,2025-10-27 10:02:00,290,item_109|item_143
ord_1386,user_365,res_12,2026-01-04 06:28:00,132,item_568
ord_1387,user_443,res_12,2025-10-29 22:14:00,282,item_602|item_576
ord_1388,user_48,res_6,2026-01-16 02:55:00,370,item_269|item_289
ord_1389,user_494,res_5,2025-12-21 04:33:00,539,item_216|item_215
ord_1390,user_134,res_6,2025-11-19 03:41:00,808,item_277|item_275|item_287|item_284
ord_1391,user_386,res_13,2025-11-18 04:22:00,397,item_664|item_658|item_629
ord_1392,user_98,res_9,2025-09-20 12:41:00,373,item_448|item_449|item_446
ord_1393,user_227,res_10,2025-09-27 23:49:00,672,item_479|item_487|item_459|item_466
ord_1394,user_309,res_1,2025-08-18 21:18:00,432,item_38|item_30|item_2
ord_1395,user_65,res_10,2025-12-22 11:32:00,439,item_487|item_500|item_483|item_494
ord_1396,user_419,res_2,2025-10-17 08:39:00,452,item_70|item_96|item_101
ord_1397,user_198,res_1,2026-01-28 18:14:00,452,item_38|item_13|item_28
ord_1398,user_96,res_5,2025-10-07 15:13:00,606,item_253|item_242|item_229|item_235|item_250
ord_1399,user_102,res_11,2025-12-08 16:17:00,673,item_510
ord_1400,user_468,res_1,2025-11-14 05:08:00,365,item_38|item_1
ord_1401,user_463,res_15,2025-09-11 02:48:00,531,item_763|item_760|item_740
ord_1402,user_162,res_6,2026-01-13 14:54:00,524,item_259|item_300|item_286|item_285
ord_1403,user_215,res_1,2025-10-11 03:23:00,223,item_32
ord_1404,user_422,res_13,2025-10-04 05:52:00,427,item_622|item_673|item_616
ord_1405,user_378,res_3,2025-08-17 21:50:00,273,item_131|item_127
ord_1406,user_33,res_4,2025-08-04 06:02:00,345,item_191|item_210|item_178
ord_1407,user_399,res_10,2025-10-17 08:24:00,139,item_499
ord_1408,user_113,res_4,2025-08-14 10:19:00,323,item_192|item_206
ord_1409,user_11,res_9,2026-01-05 12:17:00,290,item_456|item_419
ord_1410,user_283,res_15,2025-09-01 01:06:00,607,item_763|item_725|item_759
ord_1411,user_441,res_7,2025-12-09 17:24:00,390,item_328|item_331|item_342
ord_1412,user_452,res_14,2025-11-26 13:42:00,427,item_715|item_702
ord_1413,user_56,res_3,2025-09-24 04:06:00,689,item_120|item_140|item_133|item_143|item_110
ord_1414,user_90,res_4,2025-09-27 09:27:00,205,item_191|item_171
ord_1415,user_75,res_14,2025-11-01 21:02:00,969,item_685|item_707
ord_1416,user_279,res_12,2025-09-29 05:57:00,514,item_559|item_569|item_568
ord_1417,user_71,res_13,2026-01-04 03:12:00,482,item_634|item_616|item_638
ord_1418,user_174,res_4,2025-09-23 19:17:00,401,item_168|item_198|item_211|item_161
ord_1420,user_378,res_12,2025-12-26 06:20:00,63,item_605
ord_1421,user_471,res_1,2025-08-30 08:16:00,139,item_9
ord_1423,user_457,res_1,2025-11-12 19:47:00,1219,item_7|item_28
ord_1424,user_146,res_15,2025-10-13 19:58:00,352,item_760|item_739|item_724
ord_1425,user_454,res_6,2025-09-15 02:24:00,477,item_301|item_279|item_269
ord_1426,user_283,res_12,2025-08-13 16:55:00,458,item_590|item_602|item_565
ord_1427,user_168,res_6,2025-09-19 05:28:00,823,item_289|item_281|item_271|item_297|item_264
ord_1428,user_118,res_11,2025-10-05 06:52:00,261,item_514|item_534
ord_1429,user_155,res_4,2025-11-12 09:40:00,458,item_206|item_169
ord_1430,user_45,res_14,2026-01-01 00:45:00,415,item_706|item_710|item_695
ord_1432,user_464,res_11,2026-01-04 12:55:00,511,item_544|item_529|item_549
ord_1433,user_33,res_11,2025-09-14 02:41:00,565,item_535|item_533|item_518
ord_1434,user_319,res_12,2025-10-31 20:39:00,570,item_559|item_561|item_565
ord_1435,user_443,res_15,2025-10-25 19:40:00,707,item_758|item_743|item_749|item_763|item_765
ord_1436,user_415,res_2,2025-08-07 19:05:00,684,item_45|item_95|item_83|item_63|item_70
ord_1437,user_329,res_13,2025-08-22 06:56:00,116,item_620
ord_1438,user_308,res_3,2026-01-04 10:24:00,125,item_117
ord_1439,user_209,res_7,2025-09-24 20:04:00,280,item_340|item_314|item_329
ord_1440,user_313,res_2,2025-11-20 15:37:00,492,item_48|item_59|item_62
ord_1441,user_284,res_12,2026-01-09 18:44:00,597,item_595|item_598
ord_1442,user_356,res_7,2025-12-22 20:42:00,476,item_340|item_331|item_322|item_336
ord_1443,user_197,res_7,2025-12-12 04:56:00,490,item_340|item_327|item_348|item_323|item_310
ord_1444,user_36,res_13,2025-10-04 13:17:00,532,item_618|item_631|item_644
ord_1445,user_26,res_1,2025-10-14 16:48:00,420,item_29|item_19|item_15|item_28
ord_1446,user_165,res_13,2025-10-22 03:24:00,319,item_622|item_638
ord_1447,user_294,res_7,2025-09-17 21:50:00,333,item_341|item_315|item_347|item_329
ord_1448,user_238,res_8,2025-08-28 04:01:00,343,item_361|item_372|item_398
ord_1449,user_216,res_2,2025-08-29 03:53:00,232,item_82|item_72
ord_1450,user_284,res_14,2026-01-18 22:23:00,366,item_700|item_716|item_707
ord_1451,user_54,res_5,2025-11-11 04:49:00,377,item_230|item_247
ord_1452,user_104,res_4,2025-10-02 15:44:00,1273,item_197|item_185|item_202
ord_1453,user_246,res_12,2025-11-20 05:08:00,361,item_588|item_603
ord_1454,user_63,res_10,2026-01-21 03:56:00,374,item_490|item_497|item_483|item_502
ord_1455,user_137,res_10,2025-10-20 02:53:00,495,item_464|item_465|item_493
ord_1456,user_382,res_12,2026-01-15 09:43:00,67,item_608
ord_1457,user_191,res_9,2025-11-30 00:20:00,342,item_421|item_450|item_429
ord_1458,user_247,res_15,2025-09-05 02:02:00,384,item_763|item_727
ord_1459,user_143,res_14,2025-10-18 18:13:00,797,item_722|item_694
ord_1460,user_392,res_2,2025-08-29 08:02:00,182,item_90|item_85
ord_1461,user_369,res_1,2025-08-10 01:34:00,619,item_18|item_29|item_42
ord_1462,user_172,res_14,2026-01-20 02:49:00,190,item_708
ord_1463,user_458,res_4,2025-09-10 05:24:00,512,item_169|item_165|item_192
ord_1464,user_141,res_4,2025-11-18 10:41:00,273,item_164|item_173
ord_1465,user_120,res_11,2025-10-14 20:24:00,371,item_525|item_551|item_547
ord_1466,user_357,res_4,2025-12-04 14:56:00,293,item_187|item_165|item_159|item_211
ord_1467,user_217,res_14,2025-08-29 19:14:00,570,item_720|item_707|item_686
ord_1468,user_256,res_15,2025-11-12 07:03:00,215,item_732|item_747
ord_1469,user_222,res_4,2025-11-19 04:16:00,516,item_187|item_198|item_164|item_183
ord_1470,user_436,res_15,2025-09-29 22:53:00,198,item_740|item_752
ord_1471,user_256,res_4,2025-08-30 03:45:00,710,item_200|item_177
ord_1472,user_337,res_10,2025-08-05 23:49:00,494,item_484|item_480|item_461
ord_1473,user_362,res_15,2026-01-10 14:41:00,469,item_760|item_743|item_749|item_740
ord_1474,user_31,res_13,2025-10-27 08:46:00,279,item_620|item_632
ord_1475,user_454,res_14,2026-01-07 14:23:00,1137,item_690|item_694
ord_1476,user_221,res_5,2025-11-14 11:14:00,692,item_216|item_228|item_238
ord_1477,user_140,res_5,2025-08-25 10:24:00,413,item_251|item_224|item_250
ord_1478,user_99,res_11,2025-10-13 22:21:00,429,item_530|item_532
ord_1479,user_153,res_10,2025-08-07 19:25:00,200,item_498
ord_1480,user_81,res_5,2025-10-09 13:21:00,541,item_230|item_228|item_238
ord_1481,user_34,res_5,2025-09-07 19:27:00,629,item_214|item_223|item_227|item_228|item_252
ord_1482,user_139,res_10,2025-12-23 19:26:00,356,item_487|item_497|item_494
ord_1483,user_405,res_7,2025-12-10 06:58:00,205,item_348|item_346
ord_1484,user_208,res_5,2025-11-02 19:34:00,604,item_224|item_242|item_248|item_231
ord_1485,user_63,res_9,2025-08-03 10:11:00,371,item_447|item_438|item_408
ord_1486,user_179,res_3,2025-11-06 09:26:00,72,item_144
ord_1487,user_480,res_8,2025-09-18 21:11:00,274,item_397
ord_1488,user_163,res_12,2025-11-07 12:39:00,615,item_553|item_562|item_568
ord_1489,user_328,res_9,2025-10-28 22:45:00,83,item_421
ord_1490,user_480,res_9,2026-01-03 23:38:00,164,item_435
ord_1491,user_418,res_9,2025-11-02 00:06:00,367,item_426|item_435|item_419
ord_1492,user_213,res_10,2025-12-15 08:00:00,139,item_499
ord_1493,user_176,res_9,2025-12-11 02:53:00,301,item_428|item_421|item_429
ord_1494,user_38,res_5,2025-11-16 13:31:00,531,item_233|item_223|item_227|item_228|item_238
ord_1495,user_425,res_3,2025-08-22 02:00:00,291,item_132|item_138|item_144
ord_1496,user_243,res_14,2025-11-12 10:45:00,428,item_695|item_701|item_688
ord_1497,user_69,res_12,2025-09-15 00:08:00,289,item_614
ord_1498,user_83,res_3,2025-08-27 17:16:00,710,item_121|item_152|item_143|item_110
ord_1499,user_267,res_8,2025-11-27 21:39:00,1130,item_360
ord_1500,user_263,res_6,2026-01-19 07:27:00,162,item_271
ord_1501,user_268,res_4,2025-12-07 15:24:00,879,item_200|item_173|item_206
ord_1502,user_392,res_15,2025-11-20 04:10:00,587,item_755|item_762|item_752
ord_1503,user_358,res_9,2025-11-04 21:26:00,256,item_435|item_449|item_431
ord_1504,user_151,res_2,2026-01-05 07:18:00,379,item_70|item_78
ord_1505,user_241,res_12,2025-12-13 01:55:00,470,item_559|item_610
ord_1506,user_465,res_6,2025-11-29 12:07:00,748,item_306|item_283
ord_1507,user_323,res_8,2025-08-27 14:02:00,410,item_379|item_374|item_378|item_396
ord_1508,user_40,res_6,2025-09-04 07:11:00,114,item_283
ord_1509,user_408,res_1,2025-09-16 22:55:00,634,item_8|item_16|item_14|item_28
ord_1510,user_70,res_3,2025-09-17 00:54:00,329,item_120|item_132
ord_1511,user_461,res_2,2025-08-01 03:31:00,427,item_49|item_68|item_105|item_54|item_85
ord_1512,user_224,res_4,2025-12-11 14:29:00,337,item_193|item_202|item_176|item_211
ord_1513,user_354,res_11,2025-11-28 10:24:00,302,item_520|item_546
ord_1514,user_13,res_10,2025-10-22 14:57:00,455,item_488|item_500|item_499|item_464
ord_1515,user_451,res_4,2025-12-26 02:41:00,433,item_175|item_208|item_191
ord_1516,user_383,res_1,2025-08-11 10:41:00,267,item_28|item_2
ord_1517,user_315,res_5,2025-08-23 12:23:00,517,item_225|item_223|item_231|item_220
ord_1518,user_325,res_7,2025-10-22 13:15:00,236,item_326
ord_1519,user_291,res_7,2025-10-11 16:09:00,578,item_338
ord_1521,user_427,res_13,2025-09-17 21:34:00,393,item_647|item_670
ord_1522,user_313,res_14,2025-11-11 13:31:00,226,item_696|item_705|item_695
ord_1523,user_102,res_9,2025-09-30 16:50:00,465,item_439|item_413
ord_1524,user_183,res_7,2025-09-20 18:47:00,709,item_320
ord_1525,user_353,res_11,2025-11-02 14:25:00,726,item_544|item_529|item_520|item_535|item_521
ord_1526,user_7,res_15,2025-12-13 19:07:00,345,item_766
ord_1527,user_129,res_5,2025-12-18 02:23:00,428,item_228|item_255|item_232
ord_1528,user_476,res_6,2025-11-15 07:18:00,262,item_295|item_269
ord_1529,user_354,res_12,2025-11-15 23:50:00,352,item_614|item_605
ord_1530,user_336,res_14,2026-01-03 05:13:00,208,item_703|item_712|item_702
ord_1531,user_144,res_8,2025-11-14 23:10:00,787,item_393|item_392|item_404|item_405
ord_1532,user_390,res_2,2026-01-24 18:49:00,372,item_48|item_93
ord_1533,user_292,res_8,2025-11-03 23:25:00,486,item_389|item_392|item_404
ord_1534,user_390,res_10,2025-10-21 20:09:00,478,item_474|item_482
ord_1535,user_109,res_7,2025-08-24 10:41:00,196,item_317|item_323
ord_1536,user_400,res_9,2025-11-15 11:13:00,416,item_437|item_449|item_446|item_425
ord_1537,user_23,res_2,2025-12-18 12:45:00,395,item_99|item_72|item_105|item_79
ord_1538,user_384,res_10,2025-09-09 08:04:00,292,item_499|item_492
ord_1539,user_213,res_13,2025-10-21 05:54:00,463,item_655|item_665
ord_1540,user_292,res_1,2025-10-05 22:01:00,443,item_8|item_10
ord_1541,user_176,res_14,2026-01-18 07:54:00,79,item_680
ord_1542,user_253,res_13,2025-08-10 17:50:00,606,item_630|item_636|item_656|item_638
ord_1543,user_482,res_15,2025-08-19 19:56:00,585,item_758|item_756|item_765|item_747|item_735
ord_1544,user_196,res_10,2025-11-24 19:45:00,729,item_472
ord_1545,user_385,res_13,2026-01-20 08:54:00,408,item_644|item_623|item_679
ord_1546,user_394,res_4,2026-01-19 03:41:00,826,item_203
ord_1547,user_132,res_12,2025-11-10 23:41:00,290,item_584|item_565
ord_1548,user_444,res_8,2025-12-13 10:23:00,261,item_355|item_401
ord_1549,user_23,res_10,2025-11-30 19:35:00,431,item_477|item_466
ord_1550,user_489,res_12,2025-12-04 09:33:00,328,item_574|item_584
ord_1551,user_154,res_14,2026-01-26 17:29:00,217,item_696|item_713
ord_1552,user_424,res_4,2025-10-04 15:58:00,439,item_182|item_198|item_161|item_188
ord_1553,user_495,res_1,2025-11-25 12:36:00,377,item_3|item_43
ord_1554,user_77,res_6,2026-01-10 13:55:00,634,item_306
ord_1555,user_30,res_11,2025-12-29 10:54:00,195,item_547|item_514
ord_1556,user_364,res_7,2025-10-15 07:38:00,293,item_334|item_322
ord_1557,user_116,res_10,2026-01-21 13:55:00,508,item_501|item_497|item_463|item_464
ord_1558,user_134,res_7,2025-10-15 12:23:00,632,item_311|item_348
ord_1559,user_7,res_3,2025-08-14 19:55:00,644,item_128
ord_1560,user_109,res_13,2025-08-13 03:36:00,354,item_634|item_649|item_638
ord_1561,user_360,res_6,2025-12-28 08:56:00,156,item_295
ord_1562,user_114,res_4,2025-11-24 10:09:00,353,item_188|item_196|item_179
ord_1563,user_118,res_1,2026-01-24 20:29:00,453,item_16|item_12|item_36
ord_1564,user_271,res_7,2026-01-01 04:26:00,482,item_328|item_336|item_348
ord_1565,user_15,res_14,2025-12-13 17:49:00,408,item_706|item_689|item_680|item_714
ord_1566,user_493,res_14,2026-01-09 21:19:00,831,item_685
ord_1567,user_382,res_1,2025-09-05 21:35:00,683,item_29|item_19|item_28|item_23|item_9
ord_1568,user_445,res_6,2025-12-09 07:06:00,224,item_304|item_266
ord_1569,user_7,res_13,2025-08-28 09:32:00,354,item_629|item_623|item_679
ord_1570,user_322,res_14,2025-12-31 21:57:00,338,item_698|item_689|item_699|item_693
ord_1571,user_243,res_9,2025-12-18 22:32:00,369,item_450|item_452|item_428
ord_1572,user_366,res_6,2026-01-27 05:13:00,1083,item_292|item_304
ord_1573,user_433,res_6,2025-08-08 19:39:00,557,item_291|item_301|item_304
ord_1574,user_208,res_4,2025-10-19 04:51:00,452,item_212|item_205|item_178
ord_1575,user_443,res_6,2025-11-11 00:12:00,257,item_286|item_266
ord_1576,user_309,res_1,2025-11-30 05:58:00,620,item_10|item_19|item_27|item_41
ord_1577,user_272,res_5,2025-08-13 17:15:00,500,item_213|item_247|item_238
ord_1578,user_129,res_6,2025-11-11 07:16:00,77,item_285
ord_1579,user_349,res_1,2025-08-19 19:23:00,963,item_20
ord_1580,user_78,res_4,2025-10-22 23:02:00,265,item_204|item_195
ord_1581,user_419,res_9,2025-08-19 08:18:00,156,item_408
ord_1582,user_361,res_12,2025-09-07 17:51:00,340,item_611|item_603
ord_1583,user_212,res_8,2025-11-09 07:09:00,252,item_355|item_363
ord_1584,user_87,res_12,2026-01-13 16:09:00,616,item_571|item_583|item_598|item_605
ord_1585,user_101,res_10,2025-12-20 17:30:00,352,item_495
ord_1586,user_82,res_10,2025-10-17 19:20:00,216,item_470
ord_1587,user_419,res_9,2025-11-24 23:55:00,207,item_421|item_446
ord_1588,user_157,res_11,2025-11-02 00:40:00,568,item_544|item_535|item_540
ord_1589,user_482,res_6,2025-10-18 11:28:00,496,item_272|item_303|item_263|item_283
ord_1590,user_313,res_14,2025-12-11 03:44:00,948,item_685|item_700
ord_1591,user_141,res_3,2026-01-27 11:13:00,500,item_126|item_118
ord_1592,user_149,res_4,2025-11-24 08:11:00,259,item_178|item_185|item_188
ord_1593,user_73,res_7,2025-10-23 04:32:00,396,item_328|item_327|item_334
ord_1594,user_441,res_14,2025-12-08 05:47:00,320,item_696|item_688|item_702
ord_1595,user_137,res_3,2026-01-22 23:09:00,198,item_132|item_144
ord_1596,user_448,res_3,2025-10-04 15:18:00,644,item_128
ord_1597,user_177,res_5,2025-08-20 02:34:00,254,item_214|item_229
ord_1598,user_448,res_9,2025-10-16 23:01:00,208,item_414
ord_1599,user_432,res_1,2025-08-04 01:32:00,370,item_18|item_28
ord_1600,user_360,res_3,2025-12-12 15:07:00,482,item_113|item_133|item_122
ord_1601,user_79,res_8,2025-09-19 23:36:00,387,item_389|item_395|item_355
ord_1602,user_475,res_10,2025-10-25 05:37:00,407,item_474|item_462
ord_1603,user_274,res_5,2025-12-28 10:32:00,282,item_231|item_247
ord_1604,user_35,res_11,2025-10-06 16:47:00,422,item_539|item_541|item_540
ord_1605,user_296,res_4,2025-09-20 12:10:00,308,item_171|item_165|item_173|item_178
ord_1606,user_217,res_12,2025-08-20 03:48:00,252,item_578|item_566
ord_1607,user_340,res_15,2025-09-11 05:07:00,204,item_761|item_756
ord_1608,user_213,res_15,2025-10-30 07:44:00,165,item_765|item_746
ord_1609,user_181,res_1,2025-08-22 01:25:00,527,item_36|item_26|item_42
ord_1610,user_128,res_7,2025-10-30 10:38:00,250,item_317|item_341|item_323
ord_1611,user_53,res_14,2025-08-18 09:33:00,271,item_714|item_703|item_694
ord_1612,user_50,res_4,2025-09-25 12:06:00,249,item_208|item_186|item_178
ord_1613,user_52,res_13,2025-11-24 18:40:00,277,item_622|item_673
ord_1614,user_317,res_1,2025-10-20 20:41:00,648,item_4|item_30|item_31|item_15
ord_1615,user_447,res_12,2026-01-08 23:30:00,296,item_609|item_572
ord_1616,user_5,res_12,2026-01-26 15:54:00,361,item_588|item_603
ord_1617,user_168,res_1,2025-11-26 05:47:00,559,item_44|item_22|item_27
ord_1618,user_195,res_15,2025-10-08 01:35:00,497,item_737|item_764|item_738
ord_1619,user_347,res_6,2025-10-24 01:45:00,186,item_263|item_264
ord_1620,user_297,res_15,2025-09-23 21:33:00,312,item_733
ord_1621,user_5,res_9,2025-12-27 21:04:00,432,item_416|item_425
ord_1622,user_346,res_10,2025-11-13 06:35:00,422,item_493|item_479|item_463
ord_1623,user_182,res_9,2025-11-27 14:02:00,863,item_436|item_450
ord_1624,user_340,res_3,2026-01-22 02:11:00,344,item_138|item_113
ord_1625,user_291,res_5,2025-08-23 01:47:00,353,item_247|item_232|item_220
ord_1626,user_139,res_6,2025-10-05 13:33:00,286,item_291
ord_1628,user_500,res_9,2025-08-29 02:31:00,201,item_428|item_446
ord_1629,user_221,res_5,2025-12-03 23:42:00,443,item_235|item_222|item_220
ord_1630,user_153,res_4,2025-11-25 00:14:00,423,item_179|item_183|item_162
ord_1631,user_423,res_10,2026-01-12 01:15:00,300,item_464|item_492
ord_1632,user_134,res_7,2025-09-28 22:01:00,306,item_323|item_340|item_314
ord_1633,user_229,res_14,2026-01-14 13:26:00,267,item_698|item_689|item_699
ord_1634,user_156,res_3,2026-01-19 22:13:00,400,item_154|item_115
ord_1635,user_453,res_5,2025-12-05 11:51:00,384,item_234|item_227|item_228
ord_1636,user_462,res_10,2025-09-04 16:26:00,578,item_490|item_467|item_494|item_491|item_499
ord_1637,user_138,res_5,2025-09-04 20:47:00,121,item_243|item_242
ord_1638,user_7,res_4,2025-12-10 11:15:00,245,item_181|item_186|item_211
ord_1639,user_310,res_1,2025-12-23 20:26:00,400,item_38|item_30|item_9
ord_1640,user_106,res_3,2025-08-14 23:24:00,350,item_154|item_109
ord_1641,user_6,res_2,2025-08-15 22:29:00,494,item_81|item_97|item_85
ord_1642,user_244,res_6,2025-10-15 10:49:00,156,item_295
